Note that the No " Out " version requires us to pay the premium on Tuesday !	requires	8	Pres
The chicken should be " hypnotized " and cease to struggle .	hypnotized	5	Past
Access 2002 provides a PivotTable view for datasheets and forms .	provides	2	Pres
Harry also had a good comment --- do n't specify the amount of rate increase in our comments ; rather note that the rate increase needs to be well - reasoned and based on facts and evidence .	reasoned	30	Past
I enjoy going there although i 've only been there once , i will be returning toda to recieve a pair of french tips and i will only go to the best and to me the best is here .	enjoy	1	Pres
Your name will move up the list geometrically so that when your name reaches the # 1 position you will be receiving thousands of dollars in CASH !!!	reaches	13	Pres
However , what they hoped to do during the Tet Offensive was to sneak past the Americans and attack the ARVN in the urban areas where they were deployed doing successful Clear and Defend operations .	deployed	28	Past
Several candidates were assassinated and targeted these last two weeks , others have been forced under threats to withdraw and to follow the example of the Islamic party .	assassinated	3	Past
Well , T.V. is a series of flickering pictures that are streamed together to make a moving picture .	streamed	11	Past
Funny how some things are squirelled away by well - meaning prosecutors ...	squirelled	5	Past
There still is a very hot pursuit of the " Atta - level " Floridian , Adnan El Shukrijumah , who Siddiqui is thought to have known and been assisting .	assisting	29	Pres
We were introduced to Bistro Tallulah by traveler - professional diner who happens to own the Adelphi Hotel and travels the world -- and residing in Paris , London , New York the rest of the year .	introduced	2	Past
Attached please find the latest enovate risk policy .	Attached	0	Past
they do that whole thing where you sandwich the pepperoni between layers of cheese for + 32 delicious .	sandwich	7	Pres
Not with me , said Mr Malfoy , his long nostrils flaring .	flaring	11	Pres
Locked in the cupboard under the stairs , and I ca n't get out of this room –	Locked	0	Past
This enables you to seal the containers quickly after filling .	enables	1	Pres
To his right , ensconced behind the cash register , was the boss , a small balding man with curly hair and a concentration camp number tattoed on his forearm ,	ensconced	4	Past
He is delighted to be here , and he is suffering the one activates the other .	suffering	10	Pres
To truly make a glowstick without breaking an already-made glowstick and shoving its contents into a tube ( also known as cheating ) , you 've gotta let your inner scientist out ( along with a few dollars ) .	gotta	26	Past
On a recent event quote that I had done , they came in thousands of dollars over their local competition .	done	8	Past
The procedures for the exercise of these implementing powers conferred on the Commission were laid down afresh in the Council Decision of June 1999 .	implementing	7	Pres
Give yourself the gift of trying this place , to see if it fits you ...	fits	13	Pres
We live in the flicker – may it last as long as the old earth keeps rolling !	rolling	16	Pres
Their removal should also provide increased motivation for Pakistan to help the return of moderate Taliban .	increased	5	Past
The flowers were all that I hoped they would be , I have attended several funerals of late unfortunately and the flowers I recieved from Ana outshone them all .	outshone	26	Past
The ship offers variety of eatables , deliciously made .	offers	2	Pres
However , when he printed out the service quote , I could see that it was NOT the correct tire , and was not even an appropriate tire for my car model .	printed	4	Past
Andrei Sinyavsky , in his prison journal , concentrates on art .	concentrates	8	Pres
< Embedded Picture ( Device Independent Bitmap ) >	Embedded	1	Past
People goggled through the bars at him as he lay , starving and weak , on a bed of straw .	starving	11	Pres
I am very pleased with the tattoos that I revived from them .	revived	9	Past
I 'm looking to visit India with some mates at the beginning of February next year and I am wandering what standard of accommodation we could get for Rs 500 per person per night .	wandering	19	Pres
This little drip offered no apologies whatsoever , and even refused to give me the name of the manager until I pressed him for it 3 times .	pressed	21	Past
Finally , the " Hatfill theory " seems to have been exhausted or at least lost public favor .	exhausted	11	Past
Dudley stumbled backwards at once , a look of panic on his fat face .	stumbled	1	Past
Each time You distribute or publicly digitally perform a Derivative Work , Licensor offers to the recipient a license to the original Work on the same terms and conditions as the license granted to You under this License .	perform	7	Pres
Expressions such as " with bated breath " ( Merchant of Venice ) and " a foregone conclusion " ( Othello ) have found their way into everyday English speech .	foregone	16	Past
This , in turn , has discouraged international investment in Israel and has made it less likely that immigrants to the country will actually remain there .	discouraged	6	Past
Customizing the layout of a PivotChart view	Customizing	0	Pres
In this particular case since the counterparty is still not allowed to transact on EnronOnline almost a month after sending in their application they are understandably upset and are now complaining .	complaining	30	Pres
The IPN report examines commercial fish species , but it neglects important non-commercial animals , such as seals and polar bears .	examines	3	Pres
< Embedded Picture ( Device Independent Bitmap ) >	Embedded	1	Past
I formatted the file so that it would print on one legal size sheet .	formatted	1	Past
The Banks that Ate the Economy .	Ate	3	Past
Pan-democracy camp councillor Wu Chi-wai of the Democratic Party was elected .	elected	10	Past
Photographs from a seized computer disc included the controls and the locks on the door between the passengers and pilot .	seized	3	Past
$ 6.1 m - Amount the EPA historically valued each human life when conducting economic analyses of proposed regulations .	proposed	17	Past
One of the people assassinated very recently in Sri Lanka was Mr Kumar Ponnambalam , who had visited the European Parliament just a few months ago .	assassinated	4	Past
Opened in 2005 , Kopinga is the official meeting place of Te Imi Moriori .	Opened	0	Past
He estimated that there should be around 45 particles , but this number is very uncertain — I would n't be surprised if it is quite different from that .	estimated	1	Past
Ukraine , with its high - quality human capital and diversified economy , is a potentially attractive investment destination .	diversified	10	Past
He takes it apart , puts spells on it and puts it back together again .	puts	10	Pres
He exchanged dark looks with his wife , Petunia .	exchanged	1	Past
GCP procedure is to create Counterparty names that reflect either the Tradename / Division name or Parent Name -- not reflect both simultaneously .	reflect	20	Pres
The events of the last few years have amplified four issues , which have always existed , but have never been as rampant as in the present upheaval in the region .	existed	15	Past
Black rags were wound round their loins , and the short ends behind wagged to and fro like tails .	wagged	13	Past
As of today , we have not received payment in full as requested in Richard Sanders ' letter dated November 16 , 2000 .	dated	18	Past
She still has some sort of scholarship but I am not for sure how much it pays .	pays	16	Pres
When you copy an exterior line , the new line is located halfway between the line you copied and the nearest line parallel to the line you copied .	copied	17	Past
Th-thank you , said Harry , edging along the wall and sinking into his desk chair , next to Hedwig , who was asleep in her large cage .	edging	6	Pres
Afterwards , each ant was dipped in the solution for a couple of seconds , dried on a cloth and put in the nest .	dried	15	Past
On the one hand , it should pressure Musharraf to take off his uniform and run for president in a fair election , and to repeal the contentious " Legal Framework Order " that essentially perpetuates his dictatorship .	perpetuates	35	Pres
I told Paul that you called him yesterday so abruptly because you did n't want to waste his time while you got tests done for arthritis .	done	23	Past
This meant that he was constantly in danger of quickening his pace and crashing into Stillman from behind .	crashing	13	Pres
ANYWAY WE DRIVE AROUND IN MY VAN AND SOLVE MYSTERYS AND SHIT	SOLVE	8	Pres
Made an appointment to have them come to the house to discuss curtain options and give an estimate .	Made	0	Past
When I called the manager to complain , she said she KNEW the guy did n't know about curtains and that the usual lady called in sick hours earlier !	KNEW	11	Past
As a result , Tulsa breaks the Oklahoma stereotype of being nothing but a flat , arid dust bowl .	breaks	5	Pres
It is the marrying off of young girls to older men often close relatives that enfurates me .	enfurates	15	Pres
How are you making out on the revised version of the LOC ?	revised	7	Past
They 're currently on their honeymoon but shortly after returning will be moving from Buenos Aires to Miami , Florida .	moving	12	Pres
Why have a " minimum " if it is going to be ignored ?	ignored	12	Past
The plots of Shakespeare 's tragedies often hinge on such fatal errors or flaws , which overturn order and destroy the hero and those he loves .	destroy	19	Pres
In some parts of the city , numbered streets intersect , so the distinction is important .	intersect	9	Pres
The more radical Shiites , who generally follow the theocratic notions of Iran 's Ayatollah Ruhollah Khomeini , routinely chant and demonstrate against Israel .	follow	7	Pres
There was minimal cheese and sauce and it completely lacked flavor .	lacked	9	Past
i count like 14 explosive headlines .	count	1	Pres
Everyone knows you must be crazy to come of your own free will to one of these countries .	knows	1	Pres
It is heartening that the European Union recognises the problems and is willing to focus on them .	recognises	7	Pres
OVERALL DECENT BUT IF YOU ARE EXPECTING A RUTH CHRIS TYPE STEAK , THIS IS NOT IT .	EXPECTING	6	Pres
It takes only one bite from a disease - carrying mosquito to transmit a debilitating or deadly infection – and mosquitoes breed and multiply with astonishing speed .	breed	21	Pres
We hypothesized that the children , who were over the age of six at the time of collection , would have adult-like SI interpretations .	hypothesized	1	Past
Shrugging , he gives up and I turn to the twice disagreeable chicken and eat guiltily , my appetite spoiled .	spoiled	19	Past
It is interesting to observe that this nation is nicknamed " the Devil 's Island " .	nicknamed	9	Past
Quinn suspected that Stillman 's red notebook contained answers to the questions that had been accumulating in his mind , and he began to plot various stratagems for stealing it from the old man .	accumulating	15	Pres
What saves us is efficiency – the devotion to efficiency .	saves	1	Pres
We have no way to estimate how many times we 've served it overall , but we 're now pouring around ten a night .	pouring	19	Pres
Missile batteries arrayed in those mountains could raise bloody havoc with any fleet deployed below .	deployed	13	Past
Names of participants would be engraved , at their option , on a flag pole monument to be built in the nation 's capital , Wellington .	engraved	5	Past
Mike Day is fleshing out the legal details of our presentation and he will forward that along for folks review later today .	fleshing	3	Pres
Walls keeping water out of the bowl - shaped city have been breached , and emergency teams are using helicopters to drop 1,350 kg ( 3,000 lb ) sandbags and concrete barriers into the gaps .	breached	12	Past
On 29 June , however , a cannon set fire to the thatch of the Globe and burned the theatre to the ground , an event which pinpoints the date of a Shakespeare play with rare precision .	pinpoints	27	Pres
Based on how CRRA reacts , I would make an ultimate determination if the agreement needs to be attached to the LOI .	reacts	4	Pres
Example of aerated concrete , which provided a home for the subjects .	aerated	2	Past
Someone said , Watch out for the man from the CIA .	Watch	3	Pres
Yo mama `s so fat , instead of Levis 501 jeans , she wears Levi`s 1002`s .	wears	13	Pres
Judging by the fact that Draco Malfoy usually had the best of everything , his family were rolling in wizard gold ; he could just see Malfoy strutting around a large manor house .	Judging	0	Pres
It originated from the Latin word ' sonus ' meaning sound , and ' sonny ' a slang used by Americans to refer to a bright youngster .	originated	1	Past
It is accompanied by the further reflection ( partly proud , mostly bitter ) that we Jews seem to have a genius for finding the heart of the crisis .	finding	23	Pres
Here it is -- we printed this 2 - sided and laminated it .	laminated	11	Past
For a growth - starved US economy , the transformation of its codependent partner could well be a fork in the road .	starved	4	Past
I enjoyed your recent e-mail but was sorry to hear about your dad .	enjoyed	1	Past
To promote one of the most trivial interests we have , thousands of animals are tormented for their whole lives . "	tormented	15	Past
If Access does n't find a RefLibPaths key , it searches for the referenced file in the locations listed below in the following order :	searches	10	Pres
Changing the ANSI SQL query mode for the current database after you 've created one or more queries .	Changing	0	Pres
( 28 ) In respect of training and information on ecodesign for SMEs , it may be appropriate to consider accompanying activities .	accompanying	20	Pres
" Someone emailed me earlier today talking about a tool a group ’s been using to attack the scientology website .	emailed	2	Past
Who knows how much they want me to pay to fix this thing .	knows	1	Pres
They wandered here and there with their absurd long staves in their hands , like a lot of faithless pilgrims bewitched inside a rotten fence .	bewitched	20	Past
The committee voted to give NASA $ 16.4 billion in 2005 , about $ 200 million more than what the President requested and over $ 1 billion more than what House appropriators approved in July . "	voted	2	Past
I can tell you we were pleasantly surprised -- BT has taste memory and each time back the food was consistently delicious -- same dishes -- were consistent .	surprised	7	Past
My argument is it 's art and therefore should not be censored he 's making us censor it who 's right	censored	11	Past
The confidante and right - hand man of Dr. Ayman Zawahiri admitted that Zawahiri succeeded in obtaining anthrax and intended to use it against US targets .	succeeded	14	Past
The Escola do Cérebro is a platform that integrates seven digital games into a database .	integrates	8	Pres
When you copy an exterior line , the new line is located halfway between the line you copied and the nearest line parallel to the line you copied .	copied	27	Past
The Rock revolution happened in the Sixties ( 6 , number of the Beast ) .	happened	3	Past
Significantly , the individual who isolated it nearly a quarter century ago ( now retired ) , upon being contacted , does not even report that he necessarily sent the only copy of the strain to Ft. Detrick .	isolated	5	Past
If you carry out the Save As command after making changes to the object 's formatting , but before saving your changes , the current formatting – not the saved formatting – will be used to create the page .	saving	19	Pres
And , having only two days makes you realize what you have with your family .	makes	6	Pres
You may not offer or impose any terms on the Work that alter or restrict the terms of this License or the recipients ' exercise of the rights granted .	alter	12	Pres
We all know that John Kerry served in Vietnam .	served	6	Past
If I love cats so much , why are n't I DOING something ???	DOING	11	Pres
Here stands the biggest shopping mall of the island .	stands	1	Pres
Most versions in English are called The Chemical Wedding of Christian Rosencreutz , which suggests ( and most people who ’ve heard of it suppose ) that the wedding is Christian ’s .	suppose	24	Pres
It 's the water pumped into the tanks for ballast and then pumped out again that pollutes the seas , says John .	pumped	12	Past
Here and there bits of ancient Maya stonework can be seen reused in Spanish Colonial era buildings in the old part of town .	reused	11	Past
His one - day mission vaulted his communist homeland into the elite circle of spacefaring nations - Russia and the United States - that can launch and sustain humans in space .	vaulted	5	Past
As with Christian Identity and other hate - related philosophies tied to the Aryan Nations and the neo-Nazi Creativity Movement , Jeffs has preached racism as well .	preached	23	Past
The Abramoff scandal threatens to subsume all the hard - fought GOP gains in Congress , and the 2006 midterms are less than a year away .	threatens	3	Pres
54 - Percentage of Americans who approved of the way Bush was handling his job as president on 30 September , 2003 .	handling	12	Pres
The Commission accepts all of the contributions of the parliamentary committee and the rapporteur , Mr Koch , which are contained in the various amendments , specifically four .	accepts	2	Pres
Supermechanized , ultraefficient , they give the crew no time in foreign ports .	Supermechanized	0	Past
The only way for visitors to travel to the Chathams is via scheduled or chartered air service .	chartered	14	Past
Elsewhere you die and disintegrate .	disintegrate	4	Pres
Only Caucasians had any political power , corporate presence or owned businesses except for Mom and Pop stores in some neighborhoods .	owned	10	Past
The Wolfson Foundation of London has paid for the planting of gardens , and Arab kids are kicking a soccer ball in the green bottom of the valley .	kicking	17	Pres
From 1594 , Shakespeare 's plays were performed by only the Lord Chamberlain 's Men , a company owned by a group of players , including Shakespeare , that soon became the leading playing company in London .	playing	33	Pres
Then and there they would have plunged their knives into me could they have seen how to escape the consequences of the deed .	plunged	6	Past
Periodic political rebalancing , sometimes peaceful , sometimes not , has ensured that the vast majority of people have benefited , albeit some far more than others .	ensured	11	Past
It should continue to be defanged .	defanged	5	Past
" I am frankly revolted by the response of the Bush - Bashers ; " Sorry chaps , but you did have it coming ... "	revolted	4	Past
The next day , two of Hathaway 's neighbours posted bonds guaranteeing that no lawful claims impeded the marriage .	impeded	16	Past
is there anything similar with The Onion where they continually revisit a topic or person ?	revisit	10	Pres
The smell of fish oozed from the docks .	oozed	4	Past
This defeats the purpose of using a Tradename .	defeats	1	Pres
President Bush loves him .	loves	2	Pres
Enclosed is a worksheet for Ineos Acrylics .	Enclosed	0	Past
I was about to give up when I met Jason and Neal .	met	8	Past
I look at some of these other comments & laugh because people think that the world revolves around them !	revolves	16	Pres
I assume this is akin to why McDonald 's trademarks " Mc " Everything ?	trademarks	9	Pres
Flames glided in the river , small green flames , red flames , white flames , pursuing , overtaking , joining , crossing each other – then separating slowly or hastily .	overtaking	18	Pres
I ended up paying much more .	ended	1	Past
Sending the family servant to stop Harry from going back to Hogwarts also sounded exactly like the sort of thing Malfoy would do .	Sending	0	Pres
A ROMANCE IN EIGHT DAYS by JOHANN VALENTIN ANDREAE in a new version by JOHN CROWLEY illustrated by THEO FADEL	illustrated	16	Past
Looked at studies , treatment options and such .	Looked	0	Past
One Rohingya , Muhammad Amin , the first boat rescued on Friday was turned around twice , toward Malaysia by Indonesian navy and then toward Indonesia by Malaysian navy .	rescued	9	Past
Visualize the inside of your body bathed in the golden light , absorbing every ray and glowing as radiantly as the sun .	bathed	6	Past
He 's dropping we	dropping	2	Pres
DPA : Iraqi authorities announced that they had busted up 3 terrorist cells operating in Baghdad .	busted	8	Past
Madam President , can you tell me why this Parliament does not adhere to the health and safety legislation that it actually passes ?	passes	22	Pres
Restored my faith in Mechaincs .	Restored	0	Past
Occasionally , after poring over an object in this way , Stillman would toss it back onto the sidewalk . But more often than not he would open his bag and lay the object gently inside it .	poring	3	Pres
Little did I know that I would soon be needing her help as well !	needing	9	Pres
Expressions that refer to form or subform properties are ignored .	ignored	9	Past
Also , Beardies often do not eat food that is not moving , so it s anyone 's guess whether or not he 'll touch the freeze - dried crickets or the processed food .	processed	32	Past
Either way rec. and dom. white genes dilute the black gene .	dilute	7	Pres
Also when I talk mathematics I notice the language is very important in mathematics and I actually notice that many times people fail in mathematics because they do n't know how to write a composition .	fail	22	Pres
Nato and US officials have already voiced fears that Bosnian arms - sold by US , British and Swiss firms - are being passed to insurgents .	voiced	6	Past
We could hear every single thing that happened outside like it was inside our room .	happened	7	Past
This article outlines how to plant and harvest basil .	outlines	2	Pres
The Pentagon is bypassing official US intelligence channels and turning to a dangerous and unruly cast of characters in order to create strife in Iran in preparation for any possible attack , former and current intelligence officials say ...	bypassing	3	Pres
Fantastic food served without pretense , very reasonably priced wine selections .	priced	8	Past
Instead they are encouraging everyone to come forward if they see any potential problems ( as it is clear that overlooked problems could result in unnecessary losses ) .	overlooked	20	Past
Investigators said the nun , Margaret Ann Pahl , 71 , was strangled and then stabbed , with nine wounds on her chest forming the shape of an inverted cross , a well - recognized Satanic symbol .	inverted	28	Past
The stampede began when luggage from a bus tripped pilgrims at the eastern end of the wall , causing a bottleneck .	tripped	8	Past
Surgery visit timings were always made to suit me and not them and they gave me the feeling that I mattered and was important to them .	mattered	20	Past
Nevertheless , most European countries still trade with Iran , try to appease it and refuse to read the clear signals .	refuse	15	Pres
Every time we go they seem to have a different ingredient or two which keeps things interesting .	keeps	14	Pres
This was after I brought the car !!!! !	brought	4	Past
1572 Ruy Lopez defeats several eminent players in Rome .	defeats	3	Pres
The population of Łódź soared from some 4,000 people in the 1830s and 40,000 in 1865 to over 300,000 inhabitants at the turn of the century , which was an unprecedented growth on a worldwide scale .	soared	4	Past
You do have to give NASA credit on some things as they have eliminated the " fear of reporting failure " culture that probably led to the lack of reporting defects on the Columbia shuttle .	eliminated	13	Past
Many of these Sheikhs have been disenfranchised and abused over the last two years .	abused	8	Past
Sandi sez it 's actually happening at 10 AM and it 's renewable - focused .	sez	1	Pres
The Herodian relics are all that relics should be columns distorted , well worked over by time , Absalom 's tomb with its bulbous roof and odd funnel tapering out of it .	distorted	10	Past
Watch out for the bottom stair , it creaks , Harry whispered back , as the twins disappeared onto the dark landing .	creaks	8	Pres
He dismissed a white shirt as too formal , however , and instead chose a gray and red check affair to go with the gray tie .	dismissed	1	Past
YOU GET WHAT YOU PAY FOR !!!	GET	1	Pres
At this time we are putting together small working groups to validate some of our assumptions and refine our initial service offerings .	putting	5	Pres
ANSI-92 provides new reserved words , syntax rules , and wildcard characters that enhance your ability to create queries , filters , and SQL statements .	enhance	13	Pres
Do n't blame him please , he feels lonely and wants to show his attention to all of you to look after you , please forgive and sympathy if he miss something .	wants	10	Pres
Her captain was a Swede , and knowing me for a seaman , invited me on the bridge .	knowing	7	Pres
The program takes a decentralized approach to Warhol 's photography collection and encourages university art galleries to regularly disseminate and educate audiences about Warhol 's artistic vision , especially in the area of photography .	encourages	12	Pres
Stillman was gone now .	gone	2	Past
In late September 2001 , it was announced that the President was seeking a blanket waiver that would lift all restrictions on aid to military and security units in connection with pursuing the militant islamists .	announced	7	Past
This article , and specifically this piece , effected me enough to try to build a song around the topic .	effected	8	Past
The object of the game is to score the most points and the game ends when the seeker snatches the snitch .	snatches	18	Pres
He refused to believe them and ordered the military to win the war within two to three years ( before the next election in 1968 ) .	ordered	6	Past
By Graydon Carter ( excepted from " What We 've Lost " , published by Little Brown )	excepted	4	Past
It would not be a good thing to blindly apply competition rules and risk endangering the efficiency of Community and national interventions .	endangering	14	Pres
Everything had been reduced to chance , a nightmare of numbers and probabilities .	reduced	3	Past
This not only ensures the lifeboats are operational and will work if needed , but makes the crew proficient at launching them .	ensures	3	Pres
Gliding into a new political realm , the Americans arranged for loans to the Egyptian government .	Gliding	0	Pres
These include space for dances and music , bar facility , gambling facilities for the elder , spaciously made open area aboard and many such nice facilities .	include	1	Pres
He had no genius for organizing , for initiative , or for order even .	organizing	5	Pres
I have heard that the pipefitters have established a picket line at the Payne Creek site today .	established	7	Past
In the time it takes me to explain she grasps and loses the words , grasps and loses phrases as they go past .	takes	4	Pres
See attached spreadsheet .	attached	1	Past
These books were potboiler novels , designed to sell quickly and titillate audiences .	titillate	11	Pres
He just rescheduled to Wednesday .	rescheduled	2	Past
VCU has the # 1 art school in America , and EXCELS in healthcare and medical schooling .	EXCELS	11	Pres
Before treatment , my food cravings were " out of control " which caused me to be stressed out .	stressed	17	Past
Pan-democrat Lam Cheuk-ting from the Democratic Party and localist group Youngspiration 's Baggio Leung were successfully elected newcomers .	elected	16	Past
But the Weasleys gave a gigantic tug and Harry 's leg slid out of Uncle Vernon 's grasp .	slid	11	Past
Attached is the TW Top Ten Shippers by Revenues for the year 2001 to be reported in the Browncover report .	Attached	0	Past
some parents would not eat there fish till a certain age jack dempsey for example would not eat there offspring till they mature but i would move the baby fish into a smaller tank and feed them flakes	mature	22	Pres
Based on the test results , the home inspector stated that the quality of their job was “ excellent ” .	Based	0	Past
James J. Hoecker , the former Federal Energy Regulatory Commission chairman , defended making the December decision and also defended Winter .	defended	19	Past
YOU GET WHAT YOU PAY FOR !!!	PAY	4	Pres
Even if you did melt it , I doubt you foresaw the issues of handling it and pouring it .	foresaw	10	Past
We all laughed at the idea , except for a chemist with a crooked nose and rouge caked in the creases of her face , who was incensed .	caked	17	Past
NASA tweeted support of Ahmed Mohamed via its account International Space Station	tweeted	1	Past
Feel free to cut and paste and leave your comments , as these viewpoints cover the entire gamut surrounding the event .	cover	14	Pres
This is what persuades us to vote in favour of it .	persuades	3	Pres
THEY WILL GIVE YOU A LOW PRICE OVER THE PHONE AND ON THE DAY OF YOUR MOVE THEY WILL CHANGE THE PRICE , I GUARANTEE IT .	GUARANTEE	24	Pres
The creation of an incentive payment pool ( possibly via personal best awards ) for key Metals staff who continue to work exceptionally unsociable hours to meet the above stated objectives	stated	29	Past
He has returned from a voyage , he is out in the sun shining from the hills of Moab , he is drinking aquavit with a dear friend , looking over at Mount Zion .	shining	13	Pres
Increases longevity .	Increases	0	Pres
When I get my hair done there , they use enough hairstyling products while it does not ruin your hair .	done	5	Past
Reading The Sound and the Fury last night , I came upon words in Compson 's thought that belonged to E E Cummings and the thirties , not to the year 1910 .	Reading	0	Pres
I recommend them highly !	recommend	1	Pres
As of April 1828 Balzac owed 50,000 francs to his mother .	owed	5	Past
The implementation for SAP for the Merchanting business has been delayed and effectively decoupled from the higher risk ( higher benefit ) Brokerage implementation - benefit is to provide sole focus on OBSF for IT Merchanting developers .	decoupled	13	Past
( 3 ) These rights and freedoms may in no case be exercised contrary to the purposes and principles of the United Nations .	exercised	12	Past
Bob Noyce and Gordon Moore wanted to name their new company ' Moore Noyce ' but that was already trademarked by a hotel chain so they had to settle for an acronym of INTegrated ELectronics .	trademarked	19	Past
Projects implemented with support from the Union have had their effect watered down all too often by slow decision making and complicated administrative processes .	watered	11	Past
The above rights include the right to make such modifications as are technically necessary to exercise the rights in other media and formats .	include	3	Pres
The other man remained .	remained	3	Past
This file is saved as _report.xml .	saved	3	Past
I assume you have your anwser and do n't need me .	assume	1	Pres
Conference Plus will be hosting this call :	hosting	4	Pres
Finally a chambermaid stuck her head around the corner from the top of the stairs and told us sternly that we could not be accommodated until 3 M , no exceptions .	accommodated	24	Past
A leading example is food supply – an area where technology has continually produced ever - more highly processed and genetically refined food that scientists are only beginning to assess .	processed	18	Past
Winter and darkness here but in Cambridge , perhaps , there 's already spring yelling its head off ?	yelling	14	Pres
It was possible , of course , that Stillman was merely biding his time , lulling the world into lethargy before striking .	lulling	15	Pres
But there it was , hanging amidst the debris of his wardrobe .	hanging	5	Pres
There is no escape from the collective ocean we all swim in .	swim	10	Pres
True , the ship had had to be moved into its berth by the tugs but it had been crippled only briefly .	crippled	19	Past
We 're gearing up for our 2001 / 02 recruiting campaign and we think your experience will help us define what works best and what can be improved in our process .	gearing	2	Pres
THERE IS NO SUCH THING any more , anywhere , it ’s an online dating scam . "	IS	1	Pres
Londoners flocked there to see the first part of Henry IV , Leonard Digges recording , " Let but Falstaff come , Hal , Poins , the rest ... and you scarce shall have a room " .	flocked	1	Past
Still if you can get your pet shop to do a hardness or TDS ( total Dissolved Solids ) test , that may give you a hint .	Dissolved	16	Past
Cockroaches fled , pausing , from what they regarded as positions of safety , to twirl their antennae .	pausing	3	Pres
The commission is definitely more responsive to market participants that are articulating the issue , providing specific examples and proposing the solution .	providing	15	Pres
Creative Commons makes no warranties regarding the information provided , and disclaims liability for damages resulting from its use .	regarding	5	Pres
At last , panting , they reached the landing , then carried the trunk through Harry 's room to the open window .	panting	3	Pres
Sending the family servant to stop Harry from going back to Hogwarts also sounded exactly like the sort of thing Malfoy would do .	sounded	13	Past
At this point , our IT contacts are backpedalling a bit and suggesting they can overcome the TIBCO and Terminal Server problems .	backpedalling	8	Pres
You are requesting a legitimate service and you are paying for it !!	requesting	2	Pres
Indeed , given how Bush has rampaged around the world alienating allies and ignoring vital conflicts with the potential to blow back on the US , one might well argue that Edwards knows more now than Bush does .	rampaged	6	Past
Whether that unity endures will depend on how Europe responds .	endures	3	Pres
This language has been included in the attached draft .	attached	7	Past
The IPN report examines commercial fish species , but it neglects important non-commercial animals , such as seals and polar bears .	neglects	10	Pres
I believe we are to some extent already protected with " Enron " proceeded with anything , but EnronOnline ( TM ) , etc. just affords us more protection .	affords	25	Pres
It s natural for some babies to be eaten by adults and if all of them survived your tank would be very overcrowded .	eaten	8	Past
York is frequently ranked ( often vying with Manchester ) the second most visited city in England after London .	ranked	3	Past
A replay of the Cold War would cause immense damage to both Russia and Europe , and most of all to Ukraine , which is situated between them .	situated	25	Past
In the medium case , investigations find that Enron ( like others ) " played by the rules , " but the rules stunk , and Enron profited at the expense of California consumers .	profited	27	Past
But following Stillman was not wandering .	wandering	5	Pres
The heat was heightened by drink and animation and the glass filled by the long , narrow black hand of his neighbour was marked by the fingerprints of the white woman who had relinquished it .	relinquished	33	Past
If it 's inherently negative , then they 're either over-zealous , ignorant of other people or what to avoid those that contradict their fantasy land that caters to them and them only .	caters	27	Pres
The report put forward today re-establishes its place in the political sphere .	re-establishes	5	Pres
For the next hour Quinn alternated between dialing and waiting , always with the same result .	alternated	5	Past
I really like the MIUI , but a process crashes repeatedly about every 3 seconds .	crashes	9	Pres
The corridors are jumping with them .	jumping	3	Pres
Currently , the US is facing an asymmetrical attack from groups wielding small arms , shoulder - fired grenades and roadside bombs .	fired	17	Past
We have seen the gap between rich and poor widen .	widen	9	Pres
We do not want to make the conditions of competition worse for some countries unilaterally and improve them for countries such as Austria or other transit countries .	improve	16	Pres
Later it was discovered to have been giving flips at half-a-crown a time to a section of the population who were queueing up , all through the ceremony , at the nearby soccer field ;	queueing	21	Pres
Two recent papers raise further doubts .	raise	3	Pres
Rhodesians and South Africans , said Le Monde , were toasting the Israelis in champagne .	toasting	10	Pres
The FBI 's fixation on Hatfill ( at least as rumored by some reporters ) may have stemmed from a warning by one Senator that careers hung in the balance .	stemmed	17	Past
Sustainable development also requires proper consideration of the health , social and economic impact of the measures envisaged .	requires	3	Pres
The promotion by the pro-Zionist right of twin occupations - in the West Bank and in Iraq - has profoundly weakened , not strengthened , Israeli security .	strengthened	23	Past
While most U.S. secretaries of state -- save perhaps Dean Rusk -- have gobbled up credit for outcomes that they had little to do with , few have been as brazen as Colin Powell .	gobbled	13	Past
The dragon 's blood tree thrives in Socotra 's arid climate	thrives	5	Pres
THEY HAVE EXCELLENT SUSHI CHEF SPECIAL ROLLS FOR A FAIR PRICE AND SO IS THE GRILL ORDERS .	HAVE	1	Pres
View a datasheet or form in PivotTable view	View	0	Pres
Abby needs to fly to New York twice a month for these treatments , and her time on the Federal Grant program has expired .	expired	23	Past
We are currently moving to a new server , so we will be down for a while .	moving	3	Pres
Panting , Ron hoisted them up into the car .	Panting	0	Pres
Recently Charles Miller and David Dewhurst sent you an invitation to a reception which they are hosting on Wed. 6/14 at 5:00 PM to be held at the Houston Petroleum Club .	hosting	16	Pres
He wants to talk .	wants	1	Pres
The word ' ivory ' rang in the air , was whispered , was sighed .	sighed	14	Past
I HAD TO ASK THE GIRL WHO BROUGHT MY FOOD AND SHE NEVER CAME BACK TO LET ME KNOW .	CAME	13	Past
The plots of Shakespeare 's tragedies often hinge on such fatal errors or flaws , which overturn order and destroy the hero and those he loves .	loves	25	Pres
The neighbours are still interfering , but there are signs that rather than undermining Afghanistan ’s stability they may now be trying to strengthen it .	interfering	4	Pres
